,user id,tweets content,created on,clean_tweet,sentiment_classification,textblob_analysis,vader_analysis,logreg_analysis,svm_analysis,ensemble_predict
14400,CBSNews,"Dozens allowed off coronavirus-hit Diamond Princess cruise ship in Japan now showing ""symptoms"" https://t.co/8eRFdBIz9E https://t.co/6cMHHiO4Rd",2/26/2020 8:39,dozen allow coronavirus hit diamond princess cruise ship japan show symptom,,0,1,-1.0,-1.0,-1.0
14401,CBSNews,Dylann Roof went on hunger strike on federal death row https://t.co/rGo0vtVx9q https://t.co/zZs6r54b0i,2/26/2020 8:19,dylann roof go hunger strike federal death row,,0,-1,0.0,0.0,0.0
14402,CBSNews,COVID-19 outbreak grows in South Korea as CDC warning in U.S. rattles markets https://t.co/vBskdn4O81 https://t.co/aHqFCXSv9Y,2/26/2020 7:59,covid outbreak grows south korea cdc warning u rattle market,,0,-1,0.0,0.0,0.0
14403,CBSNews,"AHEAD: Retirement today is more complex than ever before. 

@SuzeOrmanShow joins @CBSThisMorning LIVE to give her thoughts on the volatile markets and discuss her new book, âThe Ultimate Retirement Guide for 50+: Winning Strategies to Make Your Money Last a Lifetime.â https://t.co/OlVH2ibinW",2/26/2020 7:53,ahead retirement today complex ever suzeormanshow join cbsthismorning live give thought volatile market discuss new book ultimate retirement guide win strategy make money last lifetime,,1,1,0.0,0.0,0.0
14404,CBSNews,"NEW: The @CDCgov warns Americans should begin preparing for a likely coronavirus pandemic. 
 
The Principal Deputy Director of the agency joins @CBSThisMorning with how well the U.S. is prepared. https://t.co/ei82126AJ2",2/26/2020 7:51,new cdcgov warns american begin prepare likely coronavirus pandemic principal deputy director agency join cbsthismorning well u prepared,,1,1,-1.0,-1.0,-1.0
14405,CBSNews,"COMING UP: The candidates unloaded on each other at @CBSNewsâ #DemDebate in Charleston, South Carolina.
 
@CBSThisMorning has plenty of analysis on how the night could affect Saturdayâs primary and next weekâs Super Tuesday. https://t.co/zdjtWiklYR",2/26/2020 7:50,come candidate unload cbsnews demdebate charleston south carolina cbsthismorning plenty analysis night could affect saturday primary next week super tuesday,,1,1,0.0,0.0,0.0
14406,CBSNews,Two bills banning most late-term abortions blocked by Senate Democrats https://t.co/t85OVxGqOA https://t.co/AjeILvWWQL,2/26/2020 7:40,two bill ban late term abortion block senate democrat,,-1,-1,0.0,0.0,0.0
14407,CBSNews,Read the full transcript of the South Carolina Democratic debate https://t.co/fYqdcE0Igp https://t.co/DGwUGTxquD,2/26/2020 7:19,read full transcript south carolina democratic debate,,1,0,0.0,0.0,0.0
14408,CBSNews,Judge in Roger Stone case appears skeptical of arguments for new trial https://t.co/rxCYNKiWaw https://t.co/xKDY672aH3,2/26/2020 7:03,judge roger stone case appear skeptical argument new trial,,-1,-1,0.0,0.0,0.0
14409,CBSNews,"Search for missing Idaho teen Tylee Ryan may include Yellowstone National Park, sources say https://t.co/AkigW4D9aq https://t.co/ymW2fbAwGo",2/26/2020 6:48,search miss idaho teen tylee ryan may include yellowstone national park source say,,0,-1,0.0,0.0,0.0
14410,CBSNews,CBS News debate moderators on what's at stake in South Carolina https://t.co/PQae09WGqf https://t.co/3LZgpGuPL4,2/26/2020 6:33,cbs news debate moderator whats stake south carolina,,0,0,0.0,0.0,0.0
14411,CBSNews,Drugmaker Moderna's coronavirus vaccine ready for human testing https://t.co/POwNiqyIMv https://t.co/FBBtWk9iLs,2/26/2020 6:18,drugmaker modernas coronavirus vaccine ready human test,,1,1,0.0,0.0,0.0
14412,CBSNews,"At least 20 killed, more than 150 injured in violent clashes in India's capital https://t.co/IKfI7s3wPX https://t.co/Yu9BbVuOjP",2/26/2020 6:03,least kill injure violent clash indias capital,,-1,-1,-1.0,-1.0,-1.0
14413,CBSNews,"""Mercy"" singer Duffy says she was drugged, raped and held hostage https://t.co/iScbFLzZyV https://t.co/x2lEVKGkTS",2/26/2020 5:48,mercy singer duffy say drug raped hold hostage,,0,-1,0.0,0.0,0.0
14414,CBSNews,South Carolina debate watchers most impressed by Sanders and Biden â CBS News poll https://t.co/nk5vRHTVvW https://t.co/mlTrKmegNW,2/26/2020 5:33,south carolina debate watcher impressed sander biden cbs news poll,,1,1,0.0,0.0,0.0
14415,CBSNews,"Disney CEO Bob Iger steps aside, effective immediately, after 15 years at helm https://t.co/bhbehWhPZM https://t.co/CwnmbIoZ1N",2/26/2020 5:18,disney ceo bob iger step aside effective immediately year helm,,1,1,0.0,0.0,0.0
14416,CBSNews,Fact-checking the Democratic debate in South Carolina https://t.co/hxP4awGfyZ https://t.co/tlbipr2Svw,2/26/2020 4:39,fact check democratic debate south carolina,,0,0,0.0,0.0,0.0
14417,CBSNews,".@BernieSanders says ""The truth is, nothing I am saying is radical."" https://t.co/TGR9cWKKPl https://t.co/O1gh3Y5Q1i",2/26/2020 4:19,berniesanders say truth nothing say radical,,0,1,0.0,0.0,0.0
14418,CBSNews,"Joe Biden says winning by ""one point is enough"" in South Carolina https://t.co/PJhhRrimLS https://t.co/oyIJGR6zwv",2/26/2020 3:59,joe biden say winning one point enough south carolina,,1,1,0.0,0.0,0.0
14419,CBSNews,8 top moments from the South Carolina #DemDebate https://t.co/yMRVv5jQ2N https://t.co/K0tGaCP2oE,2/26/2020 3:39,top moment south carolina demdebate,,1,1,0.0,0.0,0.0
14420,CBSNews,Intelligence official who briefed Congress on Russian election threat to remain in post https://t.co/WcIwo4ThUS https://t.co/OYYpGw6yDE,2/26/2020 3:19,intelligence official brief congress russian election threat remain post,,0,-1,0.0,0.0,0.0
14421,CBSNews,America's largest face mask manufacturer can't keep up with coronavirus demand https://t.co/n2lGPXyDIy https://t.co/j9laa40GoG,2/26/2020 2:59,americas large face mask manufacturer cant keep coronavirus demand,,1,1,0.0,0.0,0.0
14422,CBSNews,India has 21 of the world's 30 most polluted cities https://t.co/P1gEkKsiuD https://t.co/NA4PsaXBKY,2/26/2020 2:40,india world polluted city,,0,-1,0.0,0.0,0.0
14423,CBSNews,Trump says Justices Ginsburg and Sotomayor should recuse themselves from cases involving him https://t.co/pnyItFcTSb https://t.co/Bwn62fneHb,2/26/2020 2:19,trump say justice ginsburg sotomayor recuse case involve,,0,1,0.0,0.0,0.0
14424,CBSNews,11-year-old girl brings loaded AR-15 to gun legislation hearing in Idaho https://t.co/esIM9aU6KZ https://t.co/5FcXAMeJOr,2/26/2020 1:59,year old girl bring load ar gun legislation hearing idaho,,1,-1,-1.0,0.0,0.0
14425,CBSNews,"Placido Domingo apologizes for ""hurt"" he inflicted on sexual harassment accusers https://t.co/aUqAxpJNnW https://t.co/NbPf012FK5",2/26/2020 1:59,placido domingo apologize hurt inflict sexual harassment accuser,,1,-1,0.0,-1.0,-1.0
14426,CBSNews,ICYMI: A look back at Sunday's 60 Minutes https://t.co/NaysnELJYG https://t.co/4kKuRfawfM,2/26/2020 1:39,icymi look back sunday minute,,0,0,0.0,0.0,0.0
14427,CBSNews,Why prescription drug costs are big issue for South Carolina voters https://t.co/5J47LHygeA https://t.co/Jwh2MYx9v2,2/26/2020 1:19,prescription drug cost big issue south carolina voter,,0,0,0.0,0.0,0.0
14428,CBSNews,South Carolina coffee shop empowers employees with special needs https://t.co/5ma28WAenP https://t.co/xGAGbwANQ5,2/26/2020 0:59,south carolina coffee shop empowers employee special need,,1,1,0.0,0.0,0.0
14429,CBSNews,Read the full transcript of the South Carolina Democratic debate https://t.co/JIqABgsSF0 #demdebate,2/26/2020 0:50,read full transcript south carolina democratic debate,,1,0,0.0,0.0,0.0
14430,CBSNews,"RT @CBSNewsPoll: CBS News Poll of Democratic voters who watched the debate: 
Debate viewers said national frontrunner Sanders impressed theâ¦",2/26/2020 0:44,,,0,0,0.0,0.0,0.0
14431,CBSNews,"RT @CBSNewsPoll: Poll of Democratic Debate Watchers nationwide:

Sanders was seen as the candidate who made the best case he could beat Donâ¦",2/26/2020 0:44,,,0,0,0.0,0.0,0.0
14432,CBSNews,"RT @CBSNewsPoll: CBS News Poll of Democratic Debate Watchers nationwide:

Most say the candidates spent more time criticizing each other thâ¦",2/26/2020 0:44,,,0,0,0.0,0.0,0.0
14433,CBSNews,"RT @kabir_here: @CBSNews @YouGovUS Numbers from @CBSNews/@YouGovUS *national* poll: n=1,554 U.S. adults who reported watching debate. We reâ¦",2/26/2020 0:44,,,0,0,0.0,0.0,0.0
14434,CBSNews,".@lesliesanchez on her main takeaways from the #DemDebate: ""Did they continue to rip apart the fabric of the Democratic party? And they did."" https://t.co/0ghGRNzOWq https://t.co/IKC8edSBnq",2/26/2020 0:43,lesliesanchez main takeaway demdebate continue rip apart fabric democratic party,,1,1,0.0,0.0,0.0
14435,CBSNews,"In South Carolina, gobs of jobs â just not enough paying a living wage https://t.co/Ax23WRjusG https://t.co/NZT2QDnI7p",2/26/2020 0:40,south carolina gob job enough pay living wage,,0,-1,0.0,0.0,0.0
14436,CBSNews,"RT @CBSNewsPoll: CBS News Poll of Democratic debate watchers:

Almost half of Democratic debate viewers came away feeling nervous about theâ¦",2/26/2020 0:35,,,0,0,0.0,0.0,0.0
14437,CBSNews,RT @kabir_here: We asked which single candidate made the best case they could beat Trump in November... responses broken down similarly toâ¦,2/26/2020 0:26,,,0,0,0.0,0.0,0.0
14438,CBSNews,".@SalvantoCBS surveyed #DemDebate watchers across the nations during tonightâs show. Bernie Sanders ranked highest for who impressed them, with 45% saying so. 69% said the candidates spent more time attacking each other than making a case for themselves. https://t.co/htUW4oFRLT https://t.co/67XnGmPMwc",2/26/2020 0:22,salvantocbs survey demdebate watcher across nation tonight show bernie sander rank high impress say say candidate spend time attack make case,,-1,-1,0.0,0.0,0.0
14439,CBSNews,.@petebuttigieg talks to CBSN about earning votes from black Americans. âIâm humbled by the challenge of asking for votes especially from black voters and black women who have been the backbone of this party and have felt taken for granted again and again by politics.â https://t.co/anWVFnClqr,2/26/2020 0:21,petebuttigieg talk cbsn earn vote black american humble challenge ask vote especially black voter black woman backbone party felt take grant politics,,-1,1,0.0,0.0,0.0
14440,CBSNews,"RT @tperry518: Tonight's #DemDebate2020 speaking time (compiled with @jackturmanIII ):
BLOOMBERG: 10:08
WARREN: 08:09
KlOBUCHAR: 08:32
BIDEâ¦",2/26/2020 0:17,,,0,0,0.0,0.0,0.0
14441,CBSNews,"RT @Lynda_Tran: No runaway winner tonight, but @joebiden is having another solid night. And @BernieSanders has parried very well â thatâs aâ¦",2/26/2020 0:17,,,0,0,0.0,0.0,0.0
14442,CBSNews,"RT @kathrynw5: .@MajorCBS asks Sanders if he would move the U.S. embassy in Israel back to Tel Aviv.

Sanders says that's ""something we wouâ¦",2/26/2020 0:16,,,0,0,0.0,0.0,0.0
14443,CBSNews,"RT @saraecook: Bloomberg says the US Embassy should never have been moved to Jerusalem, but now that it has, it should not be moved back toâ¦",2/26/2020 0:16,,,0,0,0.0,0.0,0.0
14444,CBSNews,RT @saraecook: .@MajorCBS asks @ewarren 3 times if she would move the US Embassy back to Tel Aviv. She finally answers: âIt is not ours toâ¦,2/26/2020 0:15,,,0,0,0.0,0.0,0.0
14445,CBSNews,RT @Lynda_Tran: And thatâs a wrap on the #DemDebate. Join us on @cbsnews #CBSN for your post-debate analysis now.,2/26/2020 0:14,,,0,0,0.0,0.0,0.0
14446,CBSNews,"RT @kathrynw5: Biden says the most important thing about South Carolina Saturday is that he wins, even if it's by one point -- although heâ¦",2/26/2020 0:14,,,0,0,0.0,0.0,0.0
14447,CBSNews,RT @CBSNewsRadio: .@CBSNewsRadio political consultant Leonard Steinhorn tells correspondent @BillRehkopf that tonight's #DemDebate winner iâ¦,2/26/2020 0:12,,,0,0,0.0,0.0,0.0
14448,CBSNews,".@tomsteyer says he has the financial resources to stay in the race ""as long as I want."" But @edokeefe presses him on which states will help him get the necessary delegates to move forward #DemDebate https://t.co/htUW4oFRLT https://t.co/l2wEdKAMHA",2/26/2020 0:04,tomsteyer say financial resource stay race long want edokeefe press state help get necessary delegate move forward demdebate,,-1,1,0.0,0.0,0.0
14449,CBSNews,".@ewarren tells CBSN why she should be Democratic nominee over @BernieSanders: ""Progressives are going to get exactly one chance to make transformative change. And that means we better have a leader who actually knows how to get in the fight... That's something I have done."" https://t.co/5CwB4EamVw",2/26/2020 11:59,ewarren tell cbsn democratic nominee berniesanders progressive go get exactly one chance make transformative change mean good leader actually know get fight thats something,,1,1,0.0,0.0,0.0
14450,CBSNews,"On CBSN, @BernieSanders defends his comments supporting some of Fidel Castroâs policies and says Obama made similar remarks about Cuba: ""Obama said it, no problem. I said it, 'Oh my God, the world is falling apart.'"" #DemDebate https://t.co/htUW4oFRLT https://t.co/byF6M02C6E",2/26/2020 11:45,cbsn berniesanders defend comment support fidel castro policy say obama make similar remark cuba obama say problem say oh god world fall apart demdebate,,0,1,0.0,0.0,0.0
14451,CBSNews,Democratic candidates spell out how they would respond to coronavirus outbreak at #DemDebate https://t.co/1TvgvwCXE2 https://t.co/k9HF2Av4W2,2/26/2020 11:44,democratic candidate spell would respond coronavirus outbreak demdebate,,0,0,0.0,0.0,0.0
14452,CBSNews,"Tom Steyer was asked what his personal motto is at the #DemDebate â and he responded by sharing a ritual he says he does ""every day."" https://t.co/wwEkxVpClM https://t.co/7BBPZNKi0d",2/26/2020 11:33,tom steyer ask personal motto demdebate respond share ritual say every day,,0,1,0.0,0.0,0.0
14453,CBSNews,.@JoeBiden talks about his performance in the #DemDebate and what voters are looking for in a candidate. https://t.co/iny7aQF5Nb,2/26/2020 11:33,joebiden talk performance demdebate voter look candidate,,0,0,0.0,0.0,0.0
14454,CBSNews,".@BernieSanders says his ideas aren't radical: ""In one form or another, they exist in countries all over the world."" https://t.co/66AoqMK8pw https://t.co/2tx7jg6dOL",2/26/2020 11:31,berniesanders say ideas arent radical one form another exist country world,,0,0,0.0,0.0,0.0
14455,CBSNews,".@majorcbs asks @JoeBiden if his campaign can carry on if he doesnât win the South Carolina primary

âIâm gonna win South Carolina,â Biden replies #DemDebate https://t.co/nLka6lk6UJ https://t.co/Z0SIFiiFeX",2/26/2020 11:30,majorcbs ask joebiden campaign carry win south carolina primary gon na win south carolina biden reply demdebate,,1,1,0.0,0.0,0.0
14456,CBSNews,RT @DanPatterson: The @MikeBloomberg campaign responds to accusations that @Twitter suspended 70 pro-Bloomberg accounts for âplatform manipâ¦,2/26/2020 11:28,,,0,0,0.0,0.0,0.0
14457,CBSNews,.@AmyKlobuchar tells CBSN sheâs âvery concernedâ about @BernieSanders being the nominee and says he could make it harder for Democratic candidates to win in states like her native Minnesota #DemDebate https://t.co/nLka6lk6UJ https://t.co/9Bvq5U5ixV,2/26/2020 11:24,amyklobuchar tell cbsn concerned berniesanders nominee say could make hard democratic candidate win state like native minnesota demdebate,,1,1,0.0,0.0,0.0
14458,CBSNews,".@amyklobuchar says the biggest misconception about her is that she's boring. ""I'm not."" #DemDebate https://t.co/0ghGRNzOWq https://t.co/YhJfmLjmNo",2/26/2020 11:23,amyklobuchar say big misconception shes bore im demdebate,,0,-1,0.0,0.0,0.0
14459,CBSNews,".@TomSteyer says he writes a cross on his hand to remind himself ""to tell the truth and do what's right."" #DemDebate https://t.co/0ghGRNzOWq https://t.co/aJeIR0aquZ",2/26/2020 11:20,tomsteyer say write cross hand remind tell truth whats right demdebate,,1,1,0.0,0.0,0.0
14460,CBSNews,".@CHueyBurns says @BernieSanders didn't take ""as many cuts as he might have"" in tonight's #DemDebate https://t.co/nLka6lk6UJ https://t.co/82u6p3ub15",2/26/2020 11:17,chueyburns say berniesanders didnt take many cut might tonight demdebate,,1,1,0.0,0.0,0.0
14461,CBSNews,"When asked what the biggest misconception about her is, Senator Klobuchar answered: ""That I'm boring."" #DemDebate https://t.co/0hg3BHNQIw https://t.co/uTw6CmkUvU",2/26/2020 11:11,ask big misconception senator klobuchar answer im boring demdebate,,-1,-1,0.0,0.0,0.0
